,people_ID,21st March Probability
3620,25037,0.31698096
3621,19240,0.33558238
3622,11344,0.4819491
3623,11643,0.31292677
3624,10679,0.32426083
3625,11193,0.32478923
3626,4501,0.28729612
3627,20064,0.5122988
3628,11260,0.31364328
3629,11716,0.31468472
3630,8646,0.2647643
3631,6926,0.31162518
3632,7167,0.33746195
3633,18017,0.35246718
3634,5204,0.2670855
3635,7333,0.2730637
3636,4843,0.26010433
3637,20647,0.2520508
3638,19834,0.32450074
3639,22815,0.27177376
3640,24733,0.27468896
3641,7029,0.32301223
3642,24754,0.46944776
3643,23300,0.3543055
3644,19874,0.31862757
3645,11016,0.32550636
3646,10910,0.45713946
3647,10134,0.3027556
3648,19166,0.31480634
3649,19242,0.30850166
3650,18585,0.36924398
3651,5425,0.3811705
3652,23800,0.29498923
3653,21323,0.32714015
3654,8659,0.28471857
3655,17403,0.28907514
3656,21393,0.26235873
3657,5020,0.31017494
3658,23173,0.49608088
3659,24964,0.29204392
3660,4478,0.3117308
3661,5244,0.35437796
3662,18981,0.3020385
3663,12270,0.46236667
3664,11244,0.27794683
3665,11044,0.5228152
3666,5099,0.37835506
3667,6720,0.33655262
3668,5602,0.2890333
3669,25118,0.30586642
3670,11693,0.5155894
3671,10857,0.33354518
3672,18211,0.51449984
3673,23863,0.27484274
3674,7024,0.34551013
3675,16922,0.49136746
3676,12127,0.33746195
3677,17674,0.37908804
3678,7979,0.27236885
3679,24646,0.2800796
3680,10887,0.45111182
3681,4642,0.2865857
3682,25052,0.2761745
3683,18188,0.2645385
3684,4756,0.2598335
3685,19297,0.3155653
3686,19066,0.30850166
3687,24020,0.48466742
3688,7798,0.32243627
3689,20266,0.32171917
3690,10250,0.3183808
3691,6868,0.30063123
3692,20027,0.25577438
3693,23643,0.3171906
3694,5924,0.27806067
3695,8132,0.46483892
3696,10891,0.27120328
3697,18654,0.28668815
3698,4093,0.27152193
3699,17857,0.3743618
3700,10186,0.27898997
3701,11973,0.33629948
3702,5811,0.35526896
3703,25049,0.48278782
3704,7843,0.33434469
3705,17416,0.28256166
3706,12365,0.31292677
3707,6906,0.2670542
3708,7593,0.5103671
3709,7625,0.2790768
3710,11805,0.3155653
3711,17395,0.2904069
3712,17636,0.3637125
3713,24466,0.3198189
3714,19572,0.33988667
3715,19696,0.48278782
3716,10257,0.312088
3717,25123,0.27400398
3718,4651,0.3116245
3719,10721,0.30213004
3720,4018,0.29975662
3721,23812,0.26496333
3722,17705,0.28761762
3723,18983,0.3447293
3724,20572,0.28977367
3725,18375,0.2890333
3726,17129,0.33225524
3727,7903,0.2928964
3728,8510,0.2864779
3729,11578,0.26135775
3730,22727,0.28286296
3731,17837,0.34586766
3732,20219,0.29851103
3733,5705,0.4706744
3734,24571,0.27328688
3735,24343,0.2680788
3736,24016,0.26073217
3737,19634,0.31862757
3738,24498,0.55041385
3739,4363,0.31175023
3740,23507,0.31668565
3741,5948,0.51527417
3742,17655,0.2821617
3743,11053,0.31130308
3744,12123,0.31105763
3745,10737,0.25553352
3746,7463,0.32478923
3747,24912,0.27177376
3748,20999,0.28719503
3749,10795,0.26736167
3750,4314,0.5019387
3751,21262,0.28835803
3752,17827,0.27706957
3753,21162,0.49473917
3754,4358,0.29656398
3755,19923,0.31270364
3756,17499,0.3117308
3757,6019,0.28667897
3758,11475,0.32340378
3759,17320,0.47511205
3760,24246,0.3454464
3761,21380,0.4774563
3762,23664,0.3283512
3763,8088,0.29217926
3764,4988,0.25315455
3765,20977,0.3070969
3766,18035,0.3826338
3767,7338,0.2768916
3768,4208,0.4961391
3769,10341,0.33354518
3770,11275,0.31862757
3771,24838,0.27554125
3772,18869,0.36019975
3773,6962,0.4678831
3774,11600,0.2682039
3775,6529,0.51224667
3776,17418,0.50711656
3777,4975,0.3027417
3778,19276,0.3447293
3779,20470,0.46343866
3780,11501,0.34035063
3781,6344,0.48475242
3782,7035,0.2658842
3783,23119,0.3193447
3784,7071,0.49963114
3785,8220,0.30361205
3786,6548,0.26989287
3787,6722,0.33989364
3788,6803,0.31610036
3789,24114,0.2636932
3790,11507,0.32540593
3791,12150,0.32238126
3792,24215,0.3300328
3793,24980,0.32990706
3794,19382,0.31816363
3795,23801,0.27040118
3796,10577,0.43364334
3797,5420,0.27019626
3798,4720,0.2790768
3799,5935,0.2853133
3800,17922,0.34508598
3801,24999,0.32166412
3802,24563,0.304808
3803,23138,0.31769806
3804,4062,0.4697442
3805,10782,0.3070178
3806,24125,0.29587185
3807,11983,0.3150595
3808,24070,0.2710194
3809,6797,0.33629948
3810,10724,0.33166558
3811,18288,0.35669446
3812,4999,0.28789407
3813,7609,0.28856245
3814,4917,0.31157684
3815,18498,0.35746711
3816,20160,0.3070178
3817,7067,0.33746195
3818,7245,0.26167938
3819,6904,0.31058598
3820,6091,0.37205946
3821,18385,0.27128744
3822,19014,0.26322627
3823,23170,0.26736167
3824,23977,0.25986528
3825,20865,0.29584688
3826,18597,0.29159433
3827,7434,0.32110387
3828,18727,0.28244624
3829,23828,0.3200432
3830,20149,0.31342077
3831,8201,0.2864779
3832,17343,0.4595512
3833,5057,0.27568173
3834,24325,0.3290214
3835,22729,0.32025284
3836,18598,0.38179508
3837,20915,0.26269665
3838,4010,0.2904908
3839,12424,0.4955241
3840,12377,0.51165605
3841,16657,0.48792428
3842,10666,0.45466956
3843,11637,0.4827359
3844,23346,0.27794683
3845,6518,0.31468472
3846,5238,0.28667897
3847,19467,0.31862757
3848,23344,0.5301182
3849,23618,0.2620749
3850,16409,0.2647643
3851,6902,0.26912084
3852,24159,0.26739764
3853,24798,0.26073217
3854,4618,0.2608962
3855,7777,0.30922967
3856,19989,0.3454464
3857,11894,0.2741256
3858,16368,0.3134454
3859,11013,0.31693912
3860,17481,0.26383477
3861,18817,0.28739607
3862,6606,0.3033723
3863,7695,0.4638344
3864,5044,0.26440758
3865,7088,0.31757236
3866,11614,0.25017107
3867,18759,0.28739607
3868,8487,0.5378246
3869,4672,0.3154524
3870,11671,0.3260315
3871,4565,0.47639543
3872,17795,0.3590579
3873,19030,0.2677527
3874,24837,0.34229016
3875,8323,0.30487445
3876,5073,0.3042673
3877,10305,0.33817908
3878,6563,0.5274685
3879,19229,0.4927392
3880,17835,0.33824712
3881,18719,0.47829527
3882,8190,0.25347593
3883,7520,0.50224185
3884,17221,0.50888896
3885,11921,0.31757236
3886,5031,0.31110376
3887,20152,0.30085695
3888,6600,0.2663371
3889,3902,0.25417912
3890,5442,0.37120336
3891,18386,0.28761762
3892,22801,0.27866393
3893,11698,0.27606726
3894,10777,0.32790005
3895,17654,0.53643036
3896,24160,0.25864434
3897,8222,0.2597806
3898,5467,0.35809863
3899,6437,0.30063123
3900,7477,0.30773494
3901,17095,0.29029965
3902,21364,0.24264622
3903,11290,0.2971633
3904,23929,0.31888074
3905,11488,0.2785169
3906,12311,0.27296314
3907,5087,0.38218293
3908,11658,0.5120184
3909,7059,0.33771515
3910,19793,0.31364387
3911,6577,0.30063123
3912,6419,0.3027296
3913,19329,0.34118354
3914,20399,0.27817202
3915,5325,0.32834077
3916,10768,0.46956939
3917,23622,0.27484274
3918,19019,0.33817908
3919,6466,0.31725228
3920,4034,0.2809564
3921,16655,0.25887543
3922,8460,0.28515837
3923,18213,0.2731913
3924,20857,0.26010433
3925,4002,0.28751928
3926,11900,0.4958275
3927,24724,0.29276106
3928,5286,0.3390299
3929,7191,0.3365096
3930,6785,0.33817908
3931,18834,0.28761762
3932,5720,0.26941893
3933,24961,0.26439458
3934,6771,0.48699057
3935,8036,0.28801322
3936,20344,0.2647643
3937,6992,0.5032934
3938,4171,0.28893495
3939,5187,0.38107798
3940,22867,0.32478923
3941,20368,0.2936216
3942,21006,0.25988114
3943,10289,0.3074047
3944,16696,0.4143389
3945,7859,0.28892142
3946,6536,0.2741256
3947,24813,0.52971786
3948,4043,0.4666113
3949,20210,0.29739624
3950,17413,0.28893444
3951,23467,0.30653316
3952,10517,0.26943836
3953,21131,0.28907514
3954,18661,0.37632912
3955,10620,0.31898224
3956,4189,0.5474749
3957,5688,0.36525106
3958,17354,0.3176765
3959,21229,0.30190295
3960,10989,0.3447293
3961,5755,0.284885
3962,17584,0.31229395
3963,24122,0.3300603
3964,6611,0.31680548
3965,17774,0.36932325
3966,7748,0.3066292
3967,23610,0.26384297
3968,11618,0.34648407
3969,8401,0.3134454
3970,10510,0.30983332
3971,16882,0.29708913
3972,7744,0.2882364
3973,19584,0.267627
3974,12119,0.3070178
3975,19414,0.51983464
3976,4924,0.28471857
3977,21325,0.31017494
3978,20147,0.51461506
3979,7640,0.27866918
3980,17494,0.550026
3981,6867,0.33746195
3982,8224,0.25909823
3983,20101,0.33746195
3984,19058,0.28028923
3985,18178,0.37235478
3986,24831,0.2772472
3987,19462,0.26678824
3988,17269,0.26968044
3989,4268,0.30361205
3990,6149,0.4726331
3991,5112,0.27960756
3992,19581,0.2652586
3993,18977,0.31292677
3994,6458,0.34356683
3995,6322,0.35179394
3996,19947,0.33771515
3997,23963,0.27910817
3998,24780,0.27235326
3999,17461,0.30901247
4000,11293,0.31989616
4001,11664,0.31292677
4002,8756,0.25906348
4003,5375,0.3584274
4004,7957,0.50610113
4005,4020,0.50086534
4006,11043,0.34510565
4007,5714,0.38609457
4008,4339,0.29171532
4009,5588,0.27003077
4010,16693,0.31089208
4011,17691,0.27859515
4012,4141,0.5318539
4013,4591,0.25076085
4014,20229,0.28515837
4015,10913,0.31552345
4016,17726,0.2678026
4017,23350,0.3193447
4018,12387,0.51825863
4019,17134,0.44264317
4020,17881,0.3465848
4021,6174,0.2821304
4022,21417,0.24754962
4023,18010,0.36924398
4024,5295,0.27778667
4025,16834,0.30176365
4026,6009,0.38179508
4027,5152,0.2880946
4028,11690,0.3377298
4029,5332,0.37137675
4030,21281,0.2882364
4031,10366,0.45891646
4032,8346,0.26854092
4033,4138,0.29105416
4034,7087,0.47641304
4035,24540,0.4552695
4036,3921,0.3117308
4037,17218,0.30289495
4038,16689,0.26444423
4039,7863,0.2928964
4040,23007,0.26761746
4041,20245,0.29709542
4042,19605,0.3535884
4043,20268,0.2654814
4044,4941,0.25133365
4045,8280,0.50008744
4046,5392,0.359775
4047,4425,0.27954823
4048,4147,0.4897737
4049,20736,0.29967478
4050,18248,0.3599782
4051,11335,0.34118354
4052,6413,0.33026266
4053,8160,0.28574693
4054,23277,0.34015787
4055,12501,0.3447293
4056,22912,0.33817908
4057,19386,0.4735976
4058,18071,0.36650777
4059,7490,0.34331632
4060,18770,0.35911322
4061,8179,0.3070969
4062,10550,0.3074047
4063,23715,0.2747025
4064,23196,0.46215516
4065,24517,0.33746195
4066,8045,0.2616602
4067,19808,0.27866393
4068,16400,0.309698
4069,5413,0.35190117
4070,8019,0.47542095
4071,18457,0.5273581
4072,18509,0.37632912
4073,17336,0.45074466
4074,11854,0.27898997
4075,10610,0.48133817
4076,24045,0.27936247
4077,22814,0.26846984
4078,17051,0.5356632
4079,11529,0.31153473
4080,18426,0.28244624
4081,19461,0.3033723
4082,24446,0.29515475
4083,12201,0.3314565
4084,4025,0.2616602
4085,19931,0.44982338
4086,7826,0.26299196
4087,8058,0.30913413
4088,10549,0.4801757
4089,17911,0.27711344
4090,18750,0.5461967
4091,23181,0.31292677
4092,19898,0.47081134
4093,18034,0.41072857
4094,11743,0.27678436
4095,7875,0.2910168
4096,5542,0.28396064
4097,16460,0.5162889
4098,5541,0.3599561
4099,18545,0.38275576
4100,23245,0.48101443
4101,8168,0.31640145
4102,11201,0.3142208
4103,24669,0.34284973
4104,17987,0.3644296
4105,19251,0.32906833
4106,6765,0.3070178
4107,24850,0.3150595
4108,24226,0.32760474
4109,21065,0.31661993
4110,10775,0.2639434
4111,12174,0.3293432
4112,4036,0.28460938
4113,12057,0.31513923
4114,5058,0.26150644
4115,8442,0.27874863
4116,23259,0.33746195
4117,11521,0.28286296
4118,10364,0.5323042
4119,8066,0.4753872
4120,17243,0.28016427
4121,11803,0.34448385
4122,6038,0.26941893
4123,11377,0.24913403
4124,20442,0.4345065
4125,12528,0.33749998
4126,18450,0.35367352
4127,17996,0.2817291
4128,8717,0.2753561
4129,18856,0.28739607
4130,7532,0.2928964
4131,18212,0.36161542
4132,12484,0.2724909
4133,4069,0.26294222
4134,16521,0.50025636
4135,7279,0.3218875
4136,11826,0.31088954
4137,20879,0.29217926
4138,11593,0.31292617
4139,4117,0.29035717
4140,12299,0.49698907
4141,23193,0.43463767
4142,23809,0.2724909
4143,8147,0.2995093
4144,21397,0.24483615
4145,4935,0.28026533
4146,8294,0.26094306
4147,7606,0.28911698
4148,20639,0.30995235
4149,12106,0.32990706
4150,23508,0.31675407
4151,10308,0.48701593
4152,12460,0.27794683
4153,24110,0.31862757
4154,21236,0.28835803
4155,23616,0.3543055
4156,22798,0.33746195
4157,20896,0.31028345
4158,23087,0.3066876
4159,16498,0.28907514
4160,17325,0.3028674
4161,24081,0.2835801
4162,18451,0.572681
4163,11434,0.31932336
4164,12474,0.30443478
4165,24932,0.3300603
4166,7989,0.28907514
4167,5418,0.36019975
4168,11077,0.3193447
4169,12179,0.25654596
4170,17326,0.29274932
4171,5398,0.3599782
4172,10646,0.3070178
4173,10171,0.31480634
4174,19827,0.31552345
4175,8729,0.2633273
4176,5796,0.35842234
4177,21200,0.31755078
4178,24365,0.32354373
4179,6120,0.3736447
4180,6375,0.32822144
4181,24171,0.32426083
4182,10206,0.33746195
4183,6986,0.33944076
4184,20474,0.25489625
4185,6337,0.3267486
4186,4250,0.28789407
4187,10281,0.43364334
4188,7631,0.28270227
4189,19976,0.51450366
4190,6517,0.32918996
4191,23561,0.33989364
4192,23280,0.31516677
4193,25164,0.33989364
4194,20453,0.26851797
4195,7094,0.27932537
4196,7391,0.267627
4197,19860,0.31292677
4198,24404,0.48101443
4199,17419,0.48029733
4200,5841,0.37352306
4201,11585,0.312088
4202,6314,0.3803144
4203,5278,0.34142357
4204,10199,0.53064907
4205,11000,0.46669224
4206,18771,0.38738447
4207,23411,0.32746363
4208,18906,0.37629455
4209,21072,0.24336332
4210,16856,0.2856397
4211,21165,0.45886517
4212,24251,0.31292617
4213,16534,0.2829798
4214,12238,0.45197034
4215,19052,0.4685742
4216,24857,0.4753872
4217,12362,0.33746195
4218,8264,0.23766688
4219,19146,0.50545365
4220,10607,0.30390704
4221,18390,0.533331
4222,11109,0.32524043
4223,8374,0.28835803
4224,7864,0.3110137
4225,18536,0.36019975
4226,20370,0.25776193
4227,5221,0.3592611
4228,21288,0.29781252
4229,20334,0.26163214
4230,4074,0.29539397
4231,18544,0.3689555
4232,23723,0.32301223
4233,25193,0.33807278
4234,19913,0.3336209
4235,10309,0.30435818
4236,11063,0.31552345
4237,19267,0.2724909
4238,16493,0.28023928
4239,6523,0.31480634
4240,7472,0.45768264
4241,20037,0.31960085
4242,18354,0.27200457
4243,6280,0.48530108
4244,19497,0.48861587
4245,18462,0.3483618
4246,5689,0.3628574
4247,16663,0.30507427
4248,5727,0.48569682
4249,8385,0.49537322
4250,7736,0.24826673
4251,18848,0.2858402
4252,11359,0.3262049
4253,5906,0.28739607
4254,8601,0.28801322
4255,12116,0.33734035
4256,23750,0.48395032
4257,5142,0.2866482
4258,22857,0.32579744
4259,21304,0.28911698
4260,12013,0.4731394
4261,24263,0.50697035
4262,16370,0.25725996
4263,7161,0.3048332
4264,19097,0.3283512
4265,16459,0.24764985
4266,10431,0.31160668
4267,19443,0.31862757
4268,16794,0.31899816
4269,4261,0.29379067
4270,11338,0.27328688
4271,4489,0.25489625
4272,23061,0.313034
4273,5000,0.29895765
4274,20981,0.28907514
4275,25080,0.27541962
4276,4710,0.4716238
4277,20148,0.346179
4278,7368,0.33071554
4279,16953,0.28964007
4280,12191,0.3447293
4281,20918,0.2932511
4282,21299,0.25417912
4283,18015,0.35913947
4284,21078,0.43519598
4285,18240,0.38417137
4286,20681,0.2928964
4287,7447,0.3136109
4288,20050,0.3073392
4289,11286,0.31160668
4290,5148,0.35914454
4291,18339,0.2852412
4292,6845,0.32277012
4293,16358,0.33643392
4294,7775,0.24569681
4295,19994,0.45580423
4296,8195,0.4831116
4297,8738,0.25387168
4298,19695,0.33803886
4299,25095,0.27866393
4300,8543,0.2654814
4301,17936,0.35738152
4302,20545,0.3178171
4303,12029,0.31603694
4304,17023,0.2790768
4305,11020,0.272246
4306,24136,0.35242593
4307,19361,0.31674796
4308,4139,0.2628847
4309,11066,0.32746363
4310,23996,0.34270912
4311,6544,0.32166412
4312,4602,0.50964504
4313,20002,0.3142208
4314,8710,0.26299196
4315,18065,0.35654277
4316,19342,0.32753867
4317,23752,0.27405524
4318,4160,0.31314647
4319,7980,0.25331044
4320,3914,0.46556026
4321,10285,0.45963356
4322,22846,0.31536973
4323,5806,0.44787556
4324,8596,0.2654814
4325,5612,0.28179583
4326,19616,0.37783927
4327,22828,0.26739764
4328,6276,0.37835506
4329,16350,0.32384926
4330,8102,0.28835803
4331,7943,0.5068907
4332,7531,0.28835803
4333,24271,0.3066876
4334,19761,0.3447293
4335,21139,0.46484315
4336,11322,0.35184216
4337,18098,0.35752803
4338,19002,0.26144928
4339,24177,0.27794683
4340,22715,0.26354766
4341,7331,0.3207603
4342,23836,0.27328688
4343,16446,0.4588869
4344,23969,0.50995344
4345,23004,0.53291607
4346,24174,0.33678284
4347,18711,0.34790888
4348,7579,0.30922967
4349,18569,0.2716691
4350,20248,0.28893444
4351,23716,0.27488458
4352,6134,0.36945304
4353,11684,0.3342623
4354,21194,0.29263926
4355,17017,0.30145177
4356,20278,0.5128427
4357,19848,0.3039863
4358,16457,0.29379067
4359,8225,0.5130854
4360,21212,0.28444123
4361,17002,0.32714015
4362,16423,0.27870098
4363,5615,0.35665
4364,19215,0.27682328
4365,20964,0.3141625
4366,5920,0.3599782
4367,12016,0.33887762
4368,11105,0.5325176
4369,4684,0.4862496
4370,10512,0.3447293
4371,17420,0.42391062
4372,11959,0.27328688
4373,18254,0.36489356
4374,24415,0.3454464
4375,7409,0.4821769
4376,5001,0.2809564
4377,6059,0.3730719
4378,10996,0.4666113
4379,5186,0.34214067
4380,12247,0.45111182
4381,4148,0.5100449
4382,5337,0.28667897
4383,18775,0.39563674
4384,10896,0.490765
4385,7518,0.27484274
4386,23104,0.4957967
4387,11635,0.31674796
4388,11169,0.39077282
4389,19858,0.470073
4390,24480,0.3144139
4391,24134,0.31401888
4392,23526,0.33308125
4393,5557,0.3471099
4394,20678,0.26119626
4395,24218,0.3030191
4396,11816,0.32612306
4397,10131,0.44475573
4398,8669,0.26404443
4399,20917,0.44674495
4400,17145,0.25904912
4401,20923,0.30829537
4402,23775,0.33546075
4403,4502,0.25128603
4404,10852,0.517955
4405,8551,0.25551635
4406,11219,0.27560169
4407,7605,0.29584688
4408,12042,0.31516007
4409,23902,0.30390704
4410,17062,0.31089208
4411,23541,0.33749998
4412,17601,0.30376598
4413,10373,0.31862757
4414,7217,0.4578917
4415,8091,0.25988114
4416,16820,0.47445253
4417,6467,0.264459
4418,23440,0.49264044
4419,10809,0.27378082
4420,7489,0.31862757
4421,4345,0.3117308
4422,10781,0.27272075
4423,21202,0.27772295
4424,8453,0.26979762
4425,6650,0.2741256
4426,7883,0.31128156
4427,19334,0.49563003
4428,16385,0.26968044
4429,11435,0.45289618
4430,19562,0.33734035
4431,23958,0.48699057
4432,6701,0.31130308
4433,16612,0.4987267
4434,20839,0.3116245
4435,5769,0.3663092
4436,19120,0.31317163
4437,18022,0.3521582
4438,24876,0.2758792
4439,17709,0.3948644
4440,20494,0.25213325
4441,4311,0.29217926
4442,5832,0.42735672
4443,18803,0.35347962
4444,4870,0.25260907
4445,21190,0.27039754
4446,12327,0.33071655
4447,22963,0.34888455
4448,4377,0.31089208
4449,16357,0.28751928
4450,10160,0.3074047
4451,5665,0.27889043
4452,18057,0.51658237
4453,12310,0.31552345
4454,11889,0.4820553
4455,12495,0.28040564
4456,21036,0.30361205
4457,16830,0.4666113
4458,16538,0.29074228
4459,5492,0.29231143
4460,10640,0.34686208
4461,10684,0.33463335
4462,19131,0.25577438
4463,10105,0.30830774
4464,8079,0.26307583
4465,23973,0.3300603
4466,6855,0.31862757
4467,24055,0.5034756
4468,8644,0.2805695
4469,8506,0.26235873
4470,7441,0.31483638
4471,5211,0.38498136
4472,6397,0.5182935
4473,16947,0.2898341
4474,23819,0.4707332
4475,10339,0.27794683
4476,17576,0.29781252
4477,7145,0.3155653
4478,17006,0.2824363
4479,7359,0.53389084
4480,11608,0.33048397
4481,10548,0.27328688
4482,4801,0.47766846
4483,7936,0.2787493
4484,24009,0.25582883
4485,12147,0.25949124
4486,20685,0.45135453
4487,8488,0.2628847
4488,19260,0.32822144
4489,7081,0.33629948
4490,18262,0.27019626
4491,6284,0.50395733
4492,23191,0.31674796
4493,10291,0.5570055
4494,3999,0.3158419
4495,24735,0.5218571
4496,20734,0.29264206
4497,7136,0.32000607
4498,10546,0.34284973
4499,22850,0.33629948
4500,12222,0.33629948
4501,18069,0.37865153
4502,4546,0.32526055
4503,4808,0.25725996
4504,24124,0.3495673
4505,20274,0.47438008
4506,11454,0.2670542
4507,6185,0.28971472
4508,24014,0.35242593
4509,10070,0.32612306
4510,17114,0.31969666
4511,10417,0.3405573
4512,22809,0.3156274
4513,10860,0.4702865
4514,24200,0.31552345
4515,17680,0.5455802
4516,19692,0.26917577
4517,12249,0.26073217
4518,8503,0.28184992
4519,23075,0.4855781
4520,17040,0.27039754
4521,12226,0.3193447
4522,6456,0.31862757
4523,11310,0.48139033
4524,11326,0.3074047
4525,20748,0.27568173
4526,23656,0.29624593
4527,12389,0.26535904
4528,19910,0.27458927
4529,17529,0.30289495
4530,8270,0.4313979
4531,7260,0.34306818
4532,4404,0.2990539
4533,4637,0.31899816
4534,10391,0.49608088
4535,18639,0.37246665
4536,6298,0.35106733
4537,18670,0.3529564
4538,18047,0.36489356
4539,5566,0.3390299
4540,11666,0.2620749
4541,23016,0.47694302
4542,17856,0.38511655
4543,6360,0.27337772
4544,25015,0.27301604
4545,24172,0.49369147
4546,12491,0.30830774
4547,24788,0.5016071
4548,17897,0.37561202
4549,12284,0.31603694
4550,8604,0.25432283
4551,5802,0.28667897
4552,6832,0.3193447
4553,12141,0.3425992
4554,19949,0.28028923
4555,6540,0.3193447
4556,16577,0.3408184
4557,23144,0.3447293
4558,7580,0.31229395
4559,8150,0.50830674
4560,4670,0.28893495
4561,10078,0.50964504
4562,10706,0.3081861
4563,19674,0.33535928
4564,23317,0.48485455
4565,10928,0.33071554
4566,11586,0.34118354
4567,7728,0.5162889
4568,8002,0.32855576
4569,19726,0.2835801
4570,17188,0.3110137
4571,6940,0.2714454
4572,20302,0.294312
4573,21082,0.3110137
4574,11659,0.461994
4575,19690,0.3193447
4576,24729,0.44671118
4577,21415,0.26674998
4578,4155,0.24264622
4579,24058,0.30491525
4580,19539,0.29696882
4581,4593,0.2895887
4582,23509,0.50000614
4583,17067,0.49189362
4584,6378,0.49656
4585,22978,0.3052408
4586,7573,0.2898341
4587,10796,0.33213118
4588,11626,0.30552512
4589,11049,0.49211827
4590,23835,0.34356683
4591,18208,0.35832018
4592,6979,0.2605882
4593,7235,0.31503314
4594,16614,0.5043304
4595,21386,0.3178171
4596,23933,0.35319602
4597,6907,0.33332503
4598,6712,0.31292677
4599,20555,0.25315455
4600,5476,0.3799155
4601,19478,0.3073392
4602,6358,0.2663371
4603,18971,0.47110346
4604,4696,0.30047375
4605,6828,0.31480634
4606,16437,0.2647643
4607,3889,0.28023928
4608,24737,0.31162518
4609,20847,0.32384926
4610,19682,0.3193447
4611,8462,0.51211023
4612,11152,0.30672252
4613,24918,0.3071737
4614,6386,0.27400398
4615,6066,0.35813212
4616,4321,0.44335082
4617,6613,0.47070783
4618,12335,0.3447293
4619,19051,0.434058
4620,20969,0.48966658
4621,21214,0.26559561
4622,19525,0.3454464
4623,19317,0.31479692
4624,19658,0.2724909
4625,7474,0.27621454
4626,17047,0.29812735
4627,20971,0.3110517
4628,18963,0.32550636
4629,10929,0.3181852
4630,8268,0.2809564
4631,23729,0.33734035
4632,4479,0.25417912
4633,18481,0.2865311
4634,5952,0.2859311
4635,4126,0.29112405
4636,7198,0.26917577
4637,5411,0.27711344
4638,8554,0.27949104
4639,19463,0.31468472
4640,11313,0.3045237
4641,4381,0.25315455
4642,5977,0.36091688
4643,10624,0.30773494
4644,18867,0.28881174
4645,6711,0.274486
4646,12023,0.3193447
4647,10696,0.34686208
4648,10489,0.34061074
4649,16759,0.28965205
4650,12020,0.26960376
4651,20396,0.28128663
4652,17468,0.28257656
4653,10303,0.3283512
4654,21195,0.30262005
4655,4540,0.4678831
4656,17554,0.5081763
4657,11151,0.32495934
4658,4320,0.47567832
4659,16750,0.2904908
4660,7445,0.27540764
4661,11256,0.26158962
4662,24384,0.3474689
4663,8431,0.2647643
4664,17512,0.51461506
4665,23067,0.267627
4666,8166,0.28835803
4667,6023,0.36489356
4668,23488,0.32918996
4669,23313,0.41633174
4670,21409,0.51905924
4671,7373,0.50644803
4672,6656,0.3011708
4673,18829,0.50895727
4674,4028,0.28835803
4675,17164,0.28724846
4676,4820,0.49563086
4677,17214,0.2904069
4678,23229,0.4599667
4679,18370,0.38609457
4680,12374,0.302302
4681,7034,0.2768916
4682,19072,0.31280512
4683,7739,0.2541015
4684,17578,0.30429113
4685,20825,0.46283206
4686,5016,0.25240678
4687,21109,0.30829537
4688,23226,0.3420264
4689,5511,0.28340396
4690,11832,0.2721244
4691,19934,0.26550728
4692,12482,0.2645601
4693,18939,0.2680133
4694,19211,0.2587341
4695,11566,0.31552345
4696,20249,0.3070969
4697,11352,0.31479692
4698,17699,0.3465848
4699,18722,0.28655735
4700,19269,0.27378082
4701,11728,0.31374443
4702,19653,0.34806833
4703,4302,0.28871176
4704,11097,0.28098774
4705,4958,0.28335327
4706,10180,0.33734035
4707,24492,0.30282855
4708,24699,0.33807278
4709,17315,0.2654814
4710,23810,0.48098063
4711,4809,0.2862904
4712,7435,0.27337772
4713,25130,0.31479692
4714,7031,0.2587341
4715,6017,0.28833476
4716,11712,0.44085672
4717,20409,0.27051473
4718,24796,0.4888125
4719,7783,0.30781403
4720,19721,0.43746918
4721,6816,0.29385802
4722,4694,0.27051473
4723,7906,0.2437374
4724,5015,0.2647643
4725,21322,0.5022498
4726,25090,0.30519694
4727,12064,0.340595
4728,24928,0.27156365
4729,19225,0.26322627
4730,6840,0.2835801
4731,12329,0.26736167
4732,5715,0.3616027
4733,19805,0.31856817
4734,24995,0.47843224
4735,10979,0.32790005
4736,22766,0.31160668
4737,16509,0.27432406
4738,23781,0.49995765
4739,11038,0.3200432
4740,16709,0.5103622
4741,20316,0.30145177
4742,8281,0.28911698
4743,24381,0.47567832
4744,20372,0.5378246
4745,7204,0.32918996
4746,4815,0.2904069
4747,7408,0.3318744
4748,7165,0.27328688
4749,7904,0.2904908
4750,11835,0.3342623
4751,20305,0.4831116
4752,18629,0.4571558
4753,4544,0.5045061
4754,10667,0.47046876
4755,11840,0.28098774
4756,8060,0.52260655
4757,24545,0.3144139
4758,19789,0.2604584
4759,19847,0.27794683
4760,8448,0.4601127
4761,8072,0.2898341
4762,18920,0.27373314
4763,16567,0.2805695
4764,18700,0.38146582
4765,23314,0.31552345
4766,10750,0.3051976
4767,24328,0.48701593
4768,4070,0.27362552
4769,24253,0.32790005
4770,20745,0.29781252
4771,6787,0.30915058
4772,5570,0.35820585
4773,23450,0.29515475
4774,21023,0.3186574
4775,5452,0.45372036
4776,4129,0.29243243
4777,19173,0.4778941
4778,19826,0.2721244
4779,22962,0.32963705
4780,10770,0.312088
4781,17669,0.35179394
4782,19141,0.31164843
4783,24537,0.27040118
4784,19474,0.26729617
4785,4460,0.30239874
4786,24380,0.27560169
